"agency_cd","site_no","Date","X_00065_00003","X_00065_00003_cd"
"USGS","02108000",2010-10-11,6.97,"A"
"USGS","02108000",2010-10-12,5.92,"A"
"USGS","02108000",2010-10-13,5.18,"A"
"USGS","02108000",2010-10-14,4.67,"A"
"USGS","02108000",2010-10-15,4.35,"A"
"USGS","02108000",2010-10-16,4.07,"A"
"USGS","02108000",2010-10-17,3.83,"A"
"USGS","02108000",2010-10-18,3.66,"A"
"USGS","02108000",2010-10-19,3.53,"A"
"USGS","02108000",2010-10-20,3.4,"A"
"USGS","02108000",2010-10-21,3.3,"A"
"USGS","02108000",2010-10-22,3.19,"A"
"USGS","02108000",2010-10-23,3.09,"A"
"USGS","02108000",2010-10-24,3.03,"A"
"USGS","02108000",2010-10-25,3.09,"A"
"USGS","02108000",2010-10-26,3.5,"A"
"USGS","02108000",2010-10-27,3.75,"A"
"USGS","02108000",2010-10-28,3.97,"A"
"USGS","02108000",2010-10-29,4.18,"A"
"USGS","02108000",2010-10-30,4.13,"A"
"USGS","02108000",2010-10-31,4.07,"A"
"USGS","02108000",2010-11-01,3.95,"A"
"USGS","02108000",2010-11-02,3.81,"A"
"USGS","02108000",2010-11-03,3.65,"A"
"USGS","02108000",2010-11-04,3.71,"A"
"USGS","02108000",2010-11-05,5.06,"A"
"USGS","02108000",2010-11-06,5.73,"A"
"USGS","02108000",2010-11-07,6.18,"A"
"USGS","02108000",2010-11-08,6.11,"A"
"USGS","02108000",2010-11-09,5.65,"A"
"USGS","02108000",2010-11-10,5.13,"A"
"USGS","02108000",2010-11-11,4.69,"A"
"USGS","02108000",2010-11-12,4.35,"A"
"USGS","02108000",2010-11-13,4.08,"A"
"USGS","02108000",2010-11-14,3.85,"A"
"USGS","02108000",2010-11-15,3.68,"A"
"USGS","02108000",2010-11-16,3.57,"A"
"USGS","02108000",2010-11-17,3.47,"A"
"USGS","02108000",2010-11-18,3.38,"A"
"USGS","02108000",2010-11-19,3.28,"A"
"USGS","02108000",2010-11-20,3.21,"A"
"USGS","02108000",2010-11-21,3.17,"A"
"USGS","02108000",2010-11-22,3.13,"A"
"USGS","02108000",2010-11-23,3.11,"A"
"USGS","02108000",2010-11-24,3.09,"A"
"USGS","02108000",2010-11-25,3.06,"A"
"USGS","02108000",2010-11-26,3.02,"A"
"USGS","02108000",2010-11-27,3.02,"A"
"USGS","02108000",2010-11-28,3.02,"A"
"USGS","02108000",2010-11-29,3,"A"
"USGS","02108000",2010-11-30,3.02,"A"
"USGS","02108000",2010-12-01,3.2,"A"
"USGS","02108000",2010-12-02,3.61,"A"
"USGS","02108000",2010-12-03,3.87,"A"
"USGS","02108000",2010-12-04,3.91,"A"
"USGS","02108000",2010-12-05,4.16,"A"
"USGS","02108000",2010-12-06,4.32,"A"
"USGS","02108000",2010-12-07,4.22,"A"
"USGS","02108000",2010-12-08,4.03,"A"
"USGS","02108000",2010-12-09,3.85,"A"
"USGS","02108000",2010-12-10,3.69,"A"
"USGS","02108000",2010-12-11,3.65,"A"
"USGS","02108000",2010-12-12,4.17,"A"
"USGS","02108000",2010-12-13,5.1,"A"
"USGS","02108000",2010-12-14,5.5,"A"
"USGS","02108000",2010-12-15,5.45,"A"
"USGS","02108000",2010-12-16,5.18,"A"
"USGS","02108000",2010-12-17,4.93,"A"
"USGS","02108000",2010-12-18,4.77,"A"
"USGS","02108000",2010-12-19,5.03,"A"
"USGS","02108000",2010-12-20,5.19,"A"
"USGS","02108000",2010-12-21,5.09,"A"
"USGS","02108000",2010-12-22,4.93,"A"
"USGS","02108000",2010-12-23,4.76,"A"
"USGS","02108000",2010-12-24,4.57,"A"
"USGS","02108000",2010-12-25,4.4,"A"
"USGS","02108000",2010-12-26,4.31,"A"
"USGS","02108000",2010-12-27,4.4,"A"
"USGS","02108000",2010-12-28,4.51,"A"
"USGS","02108000",2010-12-29,4.56,"A"
"USGS","02108000",2010-12-30,4.61,"A"
"USGS","02108000",2010-12-31,4.62,"A"
"USGS","02108000",2011-01-01,4.61,"A"
"USGS","02108000",2011-01-02,4.65,"A"
"USGS","02108000",2011-01-03,4.75,"A"
"USGS","02108000",2011-01-04,4.8,"A"
"USGS","02108000",2011-01-05,4.77,"A"
"USGS","02108000",2011-01-06,4.7,"A"
"USGS","02108000",2011-01-07,4.58,"A"
"USGS","02108000",2011-01-08,4.48,"A"
"USGS","02108000",2011-01-09,4.34,"A"
"USGS","02108000",2011-01-10,4.21,"A"
"USGS","02108000",2011-01-11,4.19,"A"
"USGS","02108000",2011-01-12,4.28,"A"
"USGS","02108000",2011-01-13,4.41,"A"
"USGS","02108000",2011-01-14,4.43,"A"
"USGS","02108000",2011-01-15,4.38,"A"
"USGS","02108000",2011-01-16,4.34,"A"
"USGS","02108000",2011-01-17,4.29,"A"
"USGS","02108000",2011-01-18,4.49,"A"
"USGS","02108000",2011-01-19,4.83,"A"
"USGS","02108000",2011-01-20,5.05,"A"
"USGS","02108000",2011-01-21,5.08,"A"
"USGS","02108000",2011-01-22,4.95,"A"
"USGS","02108000",2011-01-23,4.72,"A"
"USGS","02108000",2011-01-24,4.48,"A"
"USGS","02108000",2011-01-25,4.47,"A"
"USGS","02108000",2011-01-26,5.53,"A"
"USGS","02108000",2011-01-27,6.24,"A"
"USGS","02108000",2011-01-28,6.23,"A"
"USGS","02108000",2011-01-29,5.94,"A"
"USGS","02108000",2011-01-30,5.53,"A"
"USGS","02108000",2011-01-31,5.09,"A"
"USGS","02108000",2011-02-01,4.77,"A"
"USGS","02108000",2011-02-02,4.7,"A"
"USGS","02108000",2011-02-03,4.86,"A"
"USGS","02108000",2011-02-04,5.13,"A"
"USGS","02108000",2011-02-05,7.93,"A"
"USGS","02108000",2011-02-06,9.84,"A"
"USGS","02108000",2011-02-07,10.62,"A"
"USGS","02108000",2011-02-08,10.67,"A"
"USGS","02108000",2011-02-09,10.54,"A"
"USGS","02108000",2011-02-10,10.11,"A"
"USGS","02108000",2011-02-11,9.53,"A"
"USGS","02108000",2011-02-12,8.96,"A"
"USGS","02108000",2011-02-13,8.31,"A"
"USGS","02108000",2011-02-14,7.59,"A"
"USGS","02108000",2011-02-15,6.87,"A"
"USGS","02108000",2011-02-16,6.26,"A"
"USGS","02108000",2011-02-17,5.81,"A"
"USGS","02108000",2011-02-18,5.48,"A"
"USGS","02108000",2011-02-19,5.23,"A"
"USGS","02108000",2011-02-20,4.98,"A"
"USGS","02108000",2011-02-21,4.79,"A"
"USGS","02108000",2011-02-22,4.61,"A"
"USGS","02108000",2011-02-23,4.43,"A"
"USGS","02108000",2011-02-24,4.28,"A"
"USGS","02108000",2011-02-25,4.23,"A"
"USGS","02108000",2011-02-26,4.23,"A"
"USGS","02108000",2011-02-27,4.17,"A"
"USGS","02108000",2011-02-28,4.09,"A"
"USGS","02108000",2011-03-01,4.67,"A"
"USGS","02108000",2011-03-02,5.31,"A"
"USGS","02108000",2011-03-03,5.38,"A"
"USGS","02108000",2011-03-04,5.18,"A"
"USGS","02108000",2011-03-05,4.87,"A"
"USGS","02108000",2011-03-06,4.75,"A"
"USGS","02108000",2011-03-07,5.23,"A"
"USGS","02108000",2011-03-08,5.37,"A"
"USGS","02108000",2011-03-09,5.17,"A"
"USGS","02108000",2011-03-10,4.99,"A"
"USGS","02108000",2011-03-11,5.23,"A"
"USGS","02108000",2011-03-12,5.26,"A"
"USGS","02108000",2011-03-13,5.09,"A"
"USGS","02108000",2011-03-14,4.85,"A"
"USGS","02108000",2011-03-15,4.57,"A"
"USGS","02108000",2011-03-16,4.37,"A"
"USGS","02108000",2011-03-17,4.19,"A"
"USGS","02108000",2011-03-18,4.04,"A"
"USGS","02108000",2011-03-19,3.89,"A"
"USGS","02108000",2011-03-20,3.74,"A"
"USGS","02108000",2011-03-21,3.61,"A"
"USGS","02108000",2011-03-22,3.51,"A"
"USGS","02108000",2011-03-23,3.4,"A"
"USGS","02108000",2011-03-24,3.33,"A"
"USGS","02108000",2011-03-25,3.3,"A"
"USGS","02108000",2011-03-26,3.25,"A"
"USGS","02108000",2011-03-27,3.37,"A"
"USGS","02108000",2011-03-28,3.65,"A"
"USGS","02108000",2011-03-29,3.82,"A"
"USGS","02108000",2011-03-30,4,"A"
"USGS","02108000",2011-03-31,5.22,"A"
"USGS","02108000",2011-04-01,6.4,"A"
"USGS","02108000",2011-04-02,7.08,"A"
"USGS","02108000",2011-04-03,7.18,"A"
"USGS","02108000",2011-04-04,6.91,"A"
"USGS","02108000",2011-04-05,6.54,"A"
"USGS","02108000",2011-04-06,6.29,"A"
"USGS","02108000",2011-04-07,5.98,"A"
"USGS","02108000",2011-04-08,5.63,"A"
"USGS","02108000",2011-04-09,5.31,"A"
"USGS","02108000",2011-04-10,5.16,"A"
"USGS","02108000",2011-04-11,5.15,"A"
"USGS","02108000",2011-04-12,5.05,"A"
"USGS","02108000",2011-04-13,4.92,"A"
"USGS","02108000",2011-04-14,4.79,"A"
"USGS","02108000",2011-04-15,4.59,"A"
"USGS","02108000",2011-04-16,4.33,"A"
"USGS","02108000",2011-04-17,4.29,"A"
"USGS","02108000",2011-04-18,4.23,"A"
"USGS","02108000",2011-04-19,3.98,"A"
"USGS","02108000",2011-04-20,3.77,"A"
"USGS","02108000",2011-04-21,3.56,"A"
"USGS","02108000",2011-04-22,3.37,"A"
"USGS","02108000",2011-04-23,3.26,"A"
"USGS","02108000",2011-04-24,3.2,"A"
"USGS","02108000",2011-04-25,3.09,"A"
"USGS","02108000",2011-04-26,3.06,"A"
"USGS","02108000",2011-04-27,4.68,"A"
"USGS","02108000",2011-04-28,5.41,"A"
"USGS","02108000",2011-04-29,5.86,"A"
"USGS","02108000",2011-04-30,6.1,"A"
"USGS","02108000",2011-05-01,6.03,"A"
"USGS","02108000",2011-05-02,5.95,"A"
"USGS","02108000",2011-05-03,5.36,"A"
"USGS","02108000",2011-05-04,4.59,"A"
"USGS","02108000",2011-05-05,4.01,"A"
"USGS","02108000",2011-05-06,3.67,"A"
"USGS","02108000",2011-05-07,3.5,"A"
"USGS","02108000",2011-05-08,3.39,"A"
"USGS","02108000",2011-05-09,3.24,"A"
"USGS","02108000",2011-05-10,3.07,"A"
"USGS","02108000",2011-05-11,2.92,"A"
"USGS","02108000",2011-05-12,2.73,"A"
"USGS","02108000",2011-05-13,2.61,"A"
"USGS","02108000",2011-05-14,2.55,"A"
"USGS","02108000",2011-05-15,2.6,"A"
"USGS","02108000",2011-05-16,2.68,"A"
"USGS","02108000",2011-05-17,2.9,"A"
"USGS","02108000",2011-05-18,3.07,"A"
"USGS","02108000",2011-05-19,2.95,"A"
"USGS","02108000",2011-05-20,2.79,"A"
"USGS","02108000",2011-05-21,2.59,"A"
"USGS","02108000",2011-05-22,2.48,"A"
"USGS","02108000",2011-05-23,2.54,"A"
"USGS","02108000",2011-05-24,2.49,"A"
"USGS","02108000",2011-05-25,2.39,"A"
"USGS","02108000",2011-05-26,2.28,"A"
"USGS","02108000",2011-05-27,2.17,"A"
"USGS","02108000",2011-05-28,2.04,"A"
"USGS","02108000",2011-05-29,1.95,"A"
"USGS","02108000",2011-05-30,1.9,"A"
"USGS","02108000",2011-05-31,1.86,"A"
"USGS","02108000",2011-06-01,1.81,"A"
"USGS","02108000",2011-06-02,1.75,"A"
"USGS","02108000",2011-06-03,1.69,"A"
"USGS","02108000",2011-06-04,1.64,"A"
"USGS","02108000",2011-06-05,1.59,"A"
"USGS","02108000",2011-06-06,1.53,"A"
"USGS","02108000",2011-06-07,1.49,"A"
"USGS","02108000",2011-06-08,1.46,"A"
"USGS","02108000",2011-06-09,1.44,"A"
"USGS","02108000",2011-06-10,1.42,"A"
"USGS","02108000",2011-06-11,1.4,"A"
"USGS","02108000",2011-06-12,1.38,"A"
"USGS","02108000",2011-06-13,1.46,"A"
"USGS","02108000",2011-06-14,1.39,"A"
"USGS","02108000",2011-06-15,1.36,"A"
"USGS","02108000",2011-06-16,1.34,"A"
"USGS","02108000",2011-06-17,1.34,"A"
"USGS","02108000",2011-06-18,1.33,"A"
"USGS","02108000",2011-06-19,1.32,"A"
"USGS","02108000",2011-06-20,1.36,"A"
"USGS","02108000",2011-06-21,1.38,"A"
"USGS","02108000",2011-06-22,1.34,"A"
"USGS","02108000",2011-06-23,1.33,"A"
"USGS","02108000",2011-06-24,1.31,"A"
"USGS","02108000",2011-06-25,1.3,"A"
"USGS","02108000",2011-06-26,1.31,"A"
"USGS","02108000",2011-06-27,1.36,"A"
"USGS","02108000",2011-06-28,1.56,"A"
"USGS","02108000",2011-06-29,1.44,"A"
"USGS","02108000",2011-06-30,1.38,"A"
"USGS","02108000",2011-07-01,1.36,"A"
"USGS","02108000",2011-07-02,1.34,"A"
"USGS","02108000",2011-07-03,1.32,"A"
"USGS","02108000",2011-07-04,1.3,"A"
"USGS","02108000",2011-07-05,1.34,"A"
"USGS","02108000",2011-07-06,1.54,"A"
"USGS","02108000",2011-07-07,1.34,"A"
"USGS","02108000",2011-07-08,1.35,"A"
"USGS","02108000",2011-07-09,1.37,"A"
"USGS","02108000",2011-07-10,1.29,"A"
"USGS","02108000",2011-07-11,1.26,"A"
"USGS","02108000",2011-07-12,1.24,"A"
"USGS","02108000",2011-07-13,1.23,"A"
"USGS","02108000",2011-07-14,1.22,"A"
"USGS","02108000",2011-07-15,1.2,"A"
"USGS","02108000",2011-07-16,1.18,"A"
"USGS","02108000",2011-07-17,1.18,"A"
"USGS","02108000",2011-07-18,1.17,"A"
"USGS","02108000",2011-07-19,1.17,"A"
"USGS","02108000",2011-07-20,1.17,"A"
"USGS","02108000",2011-07-21,1.24,"A"
"USGS","02108000",2011-07-22,1.22,"A"
"USGS","02108000",2011-07-23,1.3,"A"
"USGS","02108000",2011-07-24,1.65,"A"
"USGS","02108000",2011-07-25,1.4,"A"
"USGS","02108000",2011-07-26,1.4,"A"
"USGS","02108000",2011-07-27,1.39,"A"
"USGS","02108000",2011-07-28,1.32,"A"
"USGS","02108000",2011-07-29,1.26,"A"
"USGS","02108000",2011-07-30,1.25,"A"
"USGS","02108000",2011-07-31,1.25,"A"
"USGS","02108000",2011-08-01,1.3,"A"
"USGS","02108000",2011-08-02,1.31,"A"
"USGS","02108000",2011-08-03,1.27,"A"
"USGS","02108000",2011-08-04,1.25,"A"
"USGS","02108000",2011-08-05,1.35,"A"
"USGS","02108000",2011-08-06,2.05,"A"
"USGS","02108000",2011-08-07,3.83,"A"
"USGS","02108000",2011-08-08,3.59,"A"
"USGS","02108000",2011-08-09,3.61,"A"
"USGS","02108000",2011-08-10,3.35,"A"
"USGS","02108000",2011-08-11,2.44,"A"
"USGS","02108000",2011-08-12,2,"A"
"USGS","02108000",2011-08-13,1.98,"A"
"USGS","02108000",2011-08-14,2.62,"A"
"USGS","02108000",2011-08-15,2.58,"A"
"USGS","02108000",2011-08-16,2.16,"A"
"USGS","02108000",2011-08-17,2.21,"A"
"USGS","02108000",2011-08-18,2.53,"A"
"USGS","02108000",2011-08-19,2.46,"A"
"USGS","02108000",2011-08-20,2.19,"A"
"USGS","02108000",2011-08-21,2,"A"
"USGS","02108000",2011-08-22,1.89,"A"
"USGS","02108000",2011-08-23,1.74,"A"
"USGS","02108000",2011-08-24,1.64,"A"
"USGS","02108000",2011-08-25,1.59,"A"
"USGS","02108000",2011-08-26,1.6,"A"
"USGS","02108000",2011-08-27,5.83,"A"
"USGS","02108000",2011-08-28,11.53,"A"
"USGS","02108000",2011-08-29,12.88,"A"
"USGS","02108000",2011-08-30,12.84,"A"
"USGS","02108000",2011-08-31,12.43,"A"
"USGS","02108000",2011-09-01,11.85,"A"
"USGS","02108000",2011-09-02,11.01,"A"
"USGS","02108000",2011-09-03,10.02,"A"
"USGS","02108000",2011-09-04,9.04,"A"
"USGS","02108000",2011-09-05,8.14,"A"
"USGS","02108000",2011-09-06,7.23,"A"
"USGS","02108000",2011-09-07,6.71,"A"
"USGS","02108000",2011-09-08,6.33,"A"
"USGS","02108000",2011-09-09,6.08,"A"
"USGS","02108000",2011-09-10,5.88,"A"
"USGS","02108000",2011-09-11,5.65,"A"
"USGS","02108000",2011-09-12,5.31,"A"
"USGS","02108000",2011-09-13,5.03,"A"
"USGS","02108000",2011-09-14,4.96,"A"
"USGS","02108000",2011-09-15,4.69,"A"
"USGS","02108000",2011-09-16,4.42,"A"
"USGS","02108000",2011-09-17,4.25,"A"
"USGS","02108000",2011-09-18,4.16,"A"
"USGS","02108000",2011-09-19,3.97,"A"
"USGS","02108000",2011-09-20,3.76,"A"
"USGS","02108000",2011-09-21,3.58,"A"
"USGS","02108000",2011-09-22,3.42,"A"
"USGS","02108000",2011-09-23,3.37,"A"
"USGS","02108000",2011-09-24,3.38,"A"
"USGS","02108000",2011-09-25,3.36,"A"
"USGS","02108000",2011-09-26,3.35,"A"
"USGS","02108000",2011-09-27,3.32,"A"
"USGS","02108000",2011-09-28,3.28,"A"
"USGS","02108000",2011-09-29,3.45,"A"
"USGS","02108000",2011-09-30,3.52,"A"
"USGS","02108000",2011-10-01,3.92,"A"
"USGS","02108000",2011-10-02,4.29,"A"
"USGS","02108000",2011-10-03,4.37,"A"
"USGS","02108000",2011-10-04,4.26,"A"
"USGS","02108000",2011-10-05,4,"A"
"USGS","02108000",2011-10-06,3.7,"A"
"USGS","02108000",2011-10-07,3.41,"A"
"USGS","02108000",2011-10-08,3.16,"A"
"USGS","02108000",2011-10-09,2.96,"A"
"USGS","02108000",2011-10-10,2.8,"A"
"USGS","02108000",2011-10-11,2.71,"A"
"USGS","02108000",2011-10-12,2.75,"A"
"USGS","02108000",2011-10-13,3.68,"A"
"USGS","02108000",2011-10-14,5.14,"A"
"USGS","02108000",2011-10-15,6.04,"A"
"USGS","02108000",2011-10-16,6.18,"A"
"USGS","02108000",2011-10-17,5.53,"A"
"USGS","02108000",2011-10-18,4.64,"A"
"USGS","02108000",2011-10-19,4.34,"A"
"USGS","02108000",2011-10-20,4.3,"A"
"USGS","02108000",2011-10-21,4.06,"A"
"USGS","02108000",2011-10-22,3.85,"A"
"USGS","02108000",2011-10-23,3.67,"A"
"USGS","02108000",2011-10-24,3.51,"A"
"USGS","02108000",2011-10-25,3.33,"A"
"USGS","02108000",2011-10-26,3.16,"A"
"USGS","02108000",2011-10-27,3.02,"A"
"USGS","02108000",2011-10-28,2.88,"A"
"USGS","02108000",2011-10-29,2.76,"A"
"USGS","02108000",2011-10-30,2.67,"A"
"USGS","02108000",2011-10-31,2.6,"A"
"USGS","02108000",2011-11-01,2.68,"A"
"USGS","02108000",2011-11-02,2.92,"A"
"USGS","02108000",2011-11-03,3.06,"A"
"USGS","02108000",2011-11-04,3.3,"A"
"USGS","02108000",2011-11-05,4.32,"A"
"USGS","02108000",2011-11-06,5.04,"A"
"USGS","02108000",2011-11-07,5.53,"A"
"USGS","02108000",2011-11-08,5.74,"A"
"USGS","02108000",2011-11-09,5.63,"A"
"USGS","02108000",2011-11-10,5.27,"A"
"USGS","02108000",2011-11-11,4.76,"A"
"USGS","02108000",2011-11-12,4.31,"A"
"USGS","02108000",2011-11-13,4,"A"
"USGS","02108000",2011-11-14,3.75,"A"
"USGS","02108000",2011-11-15,3.56,"A"
"USGS","02108000",2011-11-16,3.41,"A"
"USGS","02108000",2011-11-17,3.33,"A"
"USGS","02108000",2011-11-18,3.33,"A"
"USGS","02108000",2011-11-19,3.37,"A"
"USGS","02108000",2011-11-20,3.35,"A"
"USGS","02108000",2011-11-21,3.32,"A"
"USGS","02108000",2011-11-22,3.31,"A"
"USGS","02108000",2011-11-23,3.31,"A"
"USGS","02108000",2011-11-24,3.32,"A"
"USGS","02108000",2011-11-25,3.38,"A"
"USGS","02108000",2011-11-26,3.36,"A"
"USGS","02108000",2011-11-27,3.29,"A"
"USGS","02108000",2011-11-28,3.26,"A"
"USGS","02108000",2011-11-29,3.44,"A"
"USGS","02108000",2011-11-30,4.17,"A"
"USGS","02108000",2011-12-01,4.56,"A"
"USGS","02108000",2011-12-02,4.76,"A"
"USGS","02108000",2011-12-03,4.73,"A"
"USGS","02108000",2011-12-04,4.53,"A"
"USGS","02108000",2011-12-05,4.3,"A"
"USGS","02108000",2011-12-06,4.12,"A"
"USGS","02108000",2011-12-07,3.99,"A"
"USGS","02108000",2011-12-08,3.91,"A"
"USGS","02108000",2011-12-09,3.84,"A"
"USGS","02108000",2011-12-10,3.75,"A"
"USGS","02108000",2011-12-11,3.65,"A"
"USGS","02108000",2011-12-12,3.53,"A"
"USGS","02108000",2011-12-13,3.43,"A"
"USGS","02108000",2011-12-14,3.35,"A"
"USGS","02108000",2011-12-15,3.27,"A"
"USGS","02108000",2011-12-16,3.21,"A"
"USGS","02108000",2011-12-17,3.16,"A"
"USGS","02108000",2011-12-18,3.1,"A"
"USGS","02108000",2011-12-19,3.05,"A"
"USGS","02108000",2011-12-20,3.01,"A"
"USGS","02108000",2011-12-21,2.99,"A"
"USGS","02108000",2011-12-22,3.01,"A"
"USGS","02108000",2011-12-23,3.03,"A"
"USGS","02108000",2011-12-24,3.01,"A"
"USGS","02108000",2011-12-25,2.97,"A"
"USGS","02108000",2011-12-26,2.93,"A"
"USGS","02108000",2011-12-27,2.94,"A"
"USGS","02108000",2011-12-28,3.06,"A"
"USGS","02108000",2011-12-29,3.18,"A"
"USGS","02108000",2011-12-30,3.2,"A"
"USGS","02108000",2011-12-31,3.17,"A"
"USGS","02108000",2012-01-01,3.15,"A"
"USGS","02108000",2012-01-02,3.11,"A"
"USGS","02108000",2012-01-03,3.05,"A"
"USGS","02108000",2012-01-04,2.99,"A"
"USGS","02108000",2012-01-05,2.95,"A"
"USGS","02108000",2012-01-06,2.9,"A"
"USGS","02108000",2012-01-07,2.87,"A"
"USGS","02108000",2012-01-08,2.84,"A"
"USGS","02108000",2012-01-09,2.82,"A"
"USGS","02108000",2012-01-10,2.89,"A"
"USGS","02108000",2012-01-11,2.98,"A"
"USGS","02108000",2012-01-12,3.78,"A"
"USGS","02108000",2012-01-13,4.58,"A"
"USGS","02108000",2012-01-14,4.88,"A"
"USGS","02108000",2012-01-15,4.84,"A"
"USGS","02108000",2012-01-16,4.54,"A"
"USGS","02108000",2012-01-17,4.22,"A"
"USGS","02108000",2012-01-18,4.03,"A"
"USGS","02108000",2012-01-19,4.24,"A"
"USGS","02108000",2012-01-20,4.38,"A"
"USGS","02108000",2012-01-21,4.54,"A"
"USGS","02108000",2012-01-22,5.17,"A"
"USGS","02108000",2012-01-23,5.47,"A"
"USGS","02108000",2012-01-24,5.53,"A"
"USGS","02108000",2012-01-25,5.39,"A"
"USGS","02108000",2012-01-26,5.15,"A"
"USGS","02108000",2012-01-27,5.26,"A"
"USGS","02108000",2012-01-28,5.84,"A"
"USGS","02108000",2012-01-29,5.6,"A"
"USGS","02108000",2012-01-30,5.32,"A"
"USGS","02108000",2012-01-31,5.07,"A"
"USGS","02108000",2012-02-01,4.73,"A"
"USGS","02108000",2012-02-02,4.47,"A"
"USGS","02108000",2012-02-03,4.32,"A"
"USGS","02108000",2012-02-04,4.17,"A"
"USGS","02108000",2012-02-05,4.08,"A"
"USGS","02108000",2012-02-06,4.21,"A"
"USGS","02108000",2012-02-07,4.29,"A"
"USGS","02108000",2012-02-08,4.24,"A"
"USGS","02108000",2012-02-09,4.16,"A"
"USGS","02108000",2012-02-10,4.04,"A"
"USGS","02108000",2012-02-11,3.96,"A"
"USGS","02108000",2012-02-12,3.89,"A"
"USGS","02108000",2012-02-13,3.77,"A"
"USGS","02108000",2012-02-14,3.65,"A"
"USGS","02108000",2012-02-15,3.55,"A"
"USGS","02108000",2012-02-16,3.48,"A"
"USGS","02108000",2012-02-17,3.54,"A"
"USGS","02108000",2012-02-18,3.58,"A"
"USGS","02108000",2012-02-19,3.86,"A"
"USGS","02108000",2012-02-20,5.04,"A"
"USGS","02108000",2012-02-21,5.64,"A"
"USGS","02108000",2012-02-22,5.68,"A"
"USGS","02108000",2012-02-23,5.47,"A"
"USGS","02108000",2012-02-24,5.21,"A"
"USGS","02108000",2012-02-25,5.99,"A"
"USGS","02108000",2012-02-26,6.54,"A"
"USGS","02108000",2012-02-27,6.6,"A"
"USGS","02108000",2012-02-28,6.3,"A"
"USGS","02108000",2012-02-29,5.84,"A"
"USGS","02108000",2012-03-01,5.39,"A"
"USGS","02108000",2012-03-02,5.01,"A"
"USGS","02108000",2012-03-03,4.94,"A"
"USGS","02108000",2012-03-04,7.02,"A"
"USGS","02108000",2012-03-05,9.05,"A"
"USGS","02108000",2012-03-06,9.85,"A"
"USGS","02108000",2012-03-07,9.86,"A"
"USGS","02108000",2012-03-08,9.47,"A"
"USGS","02108000",2012-03-09,8.75,"A"
"USGS","02108000",2012-03-10,8.11,"A"
"USGS","02108000",2012-03-11,7.53,"A"
"USGS","02108000",2012-03-12,6.79,"A"
"USGS","02108000",2012-03-13,6.08,"A"
"USGS","02108000",2012-03-14,5.56,"A"
"USGS","02108000",2012-03-15,5.19,"A"
"USGS","02108000",2012-03-16,4.9,"A"
"USGS","02108000",2012-03-17,4.67,"A"
"USGS","02108000",2012-03-18,4.5,"A"
"USGS","02108000",2012-03-19,4.34,"A"
"USGS","02108000",2012-03-20,4.22,"A"
"USGS","02108000",2012-03-21,4.1,"A"
"USGS","02108000",2012-03-22,3.98,"A"
"USGS","02108000",2012-03-23,3.98,"A"
"USGS","02108000",2012-03-24,3.95,"A"
"USGS","02108000",2012-03-25,4.48,"A"
"USGS","02108000",2012-03-26,6.89,"A"
"USGS","02108000",2012-03-27,10.64,"A"
"USGS","02108000",2012-03-28,11.53,"A"
"USGS","02108000",2012-03-29,11.16,"A"
"USGS","02108000",2012-03-30,10.38,"A"
"USGS","02108000",2012-03-31,9.18,"A"
"USGS","02108000",2012-04-01,8.24,"A"
"USGS","02108000",2012-04-02,7.7,"A"
"USGS","02108000",2012-04-03,7.28,"A"
"USGS","02108000",2012-04-04,6.83,"A"
"USGS","02108000",2012-04-05,6.43,"A"
"USGS","02108000",2012-04-06,6.31,"A"
"USGS","02108000",2012-04-07,6.72,"A"
"USGS","02108000",2012-04-08,6.83,"A"
"USGS","02108000",2012-04-09,6.59,"A"
"USGS","02108000",2012-04-10,6.11,"A"
"USGS","02108000",2012-04-11,5.58,"A"
"USGS","02108000",2012-04-12,5.07,"A"
"USGS","02108000",2012-04-13,4.66,"A"
"USGS","02108000",2012-04-14,4.32,"A"
"USGS","02108000",2012-04-15,4.05,"A"
"USGS","02108000",2012-04-16,3.79,"A"
"USGS","02108000",2012-04-17,3.55,"A"
"USGS","02108000",2012-04-18,3.34,"A"
"USGS","02108000",2012-04-19,3.24,"A"
"USGS","02108000",2012-04-20,3.18,"A"
"USGS","02108000",2012-04-21,3.09,"A"
"USGS","02108000",2012-04-22,3.07,"A"
"USGS","02108000",2012-04-23,3.3,"A"
"USGS","02108000",2012-04-24,3.53,"A"
"USGS","02108000",2012-04-25,3.54,"A"
"USGS","02108000",2012-04-26,3.42,"A"
"USGS","02108000",2012-04-27,3.2,"A"
"USGS","02108000",2012-04-28,2.98,"A"
"USGS","02108000",2012-04-29,2.79,"A"
"USGS","02108000",2012-04-30,2.66,"A"
"USGS","02108000",2012-05-01,2.56,"A"
"USGS","02108000",2012-05-02,2.46,"A"
"USGS","02108000",2012-05-03,2.35,"A"
"USGS","02108000",2012-05-04,2.25,"A"
"USGS","02108000",2012-05-05,2.17,"A"
"USGS","02108000",2012-05-06,2.14,"A"
"USGS","02108000",2012-05-07,2.28,"A"
"USGS","02108000",2012-05-08,2.32,"A"
"USGS","02108000",2012-05-09,2.42,"A"
"USGS","02108000",2012-05-10,2.55,"A"
"USGS","02108000",2012-05-11,2.64,"A"
"USGS","02108000",2012-05-12,2.66,"A"
"USGS","02108000",2012-05-13,2.67,"A"
"USGS","02108000",2012-05-14,2.55,"A"
