"agency_cd","site_no","Date","X_00065_00003","X_00065_00003_cd"
"USGS","02087275",2009-12-28,6.06,"A"
"USGS","02087275",2009-12-29,5.71,"A"
"USGS","02087275",2009-12-30,5.46,"A"
"USGS","02087275",2009-12-31,5.55,"A"
"USGS","02087275",2010-01-01,5.44,"A"
"USGS","02087275",2010-01-02,5.31,"A"
"USGS","02087275",2010-01-03,5.17,"A"
"USGS","02087275",2010-01-04,5.08,"A"
"USGS","02087275",2010-01-05,5.01,"A"
"USGS","02087275",2010-01-06,4.96,"A"
"USGS","02087275",2010-01-07,4.91,"A"
"USGS","02087275",2010-01-08,4.94,"A"
"USGS","02087275",2010-01-09,4.87,"A"
"USGS","02087275",2010-01-10,4.84,"A"
"USGS","02087275",2010-01-11,4.82,"A"
"USGS","02087275",2010-01-12,4.79,"A"
"USGS","02087275",2010-01-13,4.77,"A"
"USGS","02087275",2010-01-14,4.75,"A"
"USGS","02087275",2010-01-15,4.73,"A"
"USGS","02087275",2010-01-16,4.71,"A"
"USGS","02087275",2010-01-17,7.39,"A"
"USGS","02087275",2010-01-18,8.2,"A"
"USGS","02087275",2010-01-19,7.19,"A"
"USGS","02087275",2010-01-20,6.43,"A"
"USGS","02087275",2010-01-21,6.22,"A"
"USGS","02087275",2010-01-22,7.86,"A"
"USGS","02087275",2010-01-23,6.92,"A"
"USGS","02087275",2010-01-24,6.31,"A"
"USGS","02087275",2010-01-25,8.81,"A"
"USGS","02087275",2010-01-26,7.95,"A"
"USGS","02087275",2010-01-27,7.04,"A"
"USGS","02087275",2010-01-28,6.3,"A"
"USGS","02087275",2010-01-29,5.86,"A"
"USGS","02087275",2010-01-30,5.81,"A"
"USGS","02087275",2010-01-31,5.66,"A"
"USGS","02087275",2010-02-01,5.62,"A"
"USGS","02087275",2010-02-02,5.86,"A"
"USGS","02087275",2010-02-03,7.08,"A"
"USGS","02087275",2010-02-04,7.33,"A"
"USGS","02087275",2010-02-05,8.98,"A"
"USGS","02087275",2010-02-06,11.56,"A"
"USGS","02087275",2010-02-07,8.92,"A"
"USGS","02087275",2010-02-08,7.64,"A"
"USGS","02087275",2010-02-09,7.01,"A"
"USGS","02087275",2010-02-10,7,"A"
"USGS","02087275",2010-02-11,6.38,"A"
"USGS","02087275",2010-02-12,6.01,"A"
"USGS","02087275",2010-02-13,5.89,"A"
"USGS","02087275",2010-02-14,5.76,"A"
"USGS","02087275",2010-02-15,5.61,"A"
"USGS","02087275",2010-02-16,5.52,"A"
"USGS","02087275",2010-02-17,5.38,"A"
"USGS","02087275",2010-02-18,5.28,"A"
"USGS","02087275",2010-02-19,5.19,"A"
"USGS","02087275",2010-02-20,5.11,"A"
"USGS","02087275",2010-02-21,5.06,"A"
"USGS","02087275",2010-02-22,5.23,"A"
"USGS","02087275",2010-02-23,5.44,"A"
"USGS","02087275",2010-02-24,5.4,"A"
"USGS","02087275",2010-02-25,5.52,"A"
"USGS","02087275",2010-02-26,5.44,"A"
"USGS","02087275",2010-02-27,5.31,"A"
"USGS","02087275",2010-02-28,5.24,"A"
"USGS","02087275",2010-03-01,5.1,"A"
"USGS","02087275",2010-03-02,5.06,"A"
"USGS","02087275",2010-03-03,5.51,"A"
"USGS","02087275",2010-03-04,5.49,"A"
"USGS","02087275",2010-03-05,5.3,"A"
"USGS","02087275",2010-03-06,5.17,"A"
"USGS","02087275",2010-03-07,5.08,"A"
"USGS","02087275",2010-03-08,5,"A"
"USGS","02087275",2010-03-09,4.94,"A"
"USGS","02087275",2010-03-10,4.91,"A"
"USGS","02087275",2010-03-11,5.36,"A"
"USGS","02087275",2010-03-12,5.7,"A"
"USGS","02087275",2010-03-13,6.93,"A"
"USGS","02087275",2010-03-14,6.64,"A"
"USGS","02087275",2010-03-15,6.19,"A"
"USGS","02087275",2010-03-16,5.79,"A"
"USGS","02087275",2010-03-17,5.54,"A"
"USGS","02087275",2010-03-18,5.36,"A"
"USGS","02087275",2010-03-19,5.21,"A"
"USGS","02087275",2010-03-20,5.09,"A"
"USGS","02087275",2010-03-21,5,"A"
"USGS","02087275",2010-03-22,4.98,"A"
"USGS","02087275",2010-03-23,4.91,"A"
"USGS","02087275",2010-03-24,4.83,"A"
"USGS","02087275",2010-03-25,4.8,"A"
"USGS","02087275",2010-03-26,4.83,"A"
"USGS","02087275",2010-03-27,4.78,"A"
"USGS","02087275",2010-03-28,4.72,"A"
"USGS","02087275",2010-03-29,8.2,"A"
"USGS","02087275",2010-03-30,7.32,"A"
"USGS","02087275",2010-03-31,6.43,"A"
"USGS","02087275",2010-04-01,5.91,"A"
"USGS","02087275",2010-04-02,5.59,"A"
"USGS","02087275",2010-04-03,5.36,"A"
"USGS","02087275",2010-04-04,5.2,"A"
"USGS","02087275",2010-04-05,5.08,"A"
"USGS","02087275",2010-04-06,4.99,"A"
"USGS","02087275",2010-04-07,4.91,"A"
"USGS","02087275",2010-04-08,4.83,"A"
"USGS","02087275",2010-04-09,5.64,"A"
"USGS","02087275",2010-04-10,5.52,"A"
"USGS","02087275",2010-04-11,5.33,"A"
"USGS","02087275",2010-04-12,5.17,"A"
"USGS","02087275",2010-04-13,5.02,"A"
"USGS","02087275",2010-04-14,4.9,"A"
"USGS","02087275",2010-04-15,4.83,"A"
"USGS","02087275",2010-04-16,4.78,"A"
"USGS","02087275",2010-04-17,4.72,"A"
"USGS","02087275",2010-04-18,4.65,"A"
"USGS","02087275",2010-04-19,4.61,"A"
"USGS","02087275",2010-04-20,4.56,"A"
"USGS","02087275",2010-04-21,4.67,"A"
"USGS","02087275",2010-04-22,4.93,"A"
"USGS","02087275",2010-04-23,4.76,"A"
"USGS","02087275",2010-04-24,4.68,"A"
"USGS","02087275",2010-04-25,5.08,"A"
"USGS","02087275",2010-04-26,5,"A"
"USGS","02087275",2010-04-27,4.83,"A"
"USGS","02087275",2010-04-28,4.72,"A"
"USGS","02087275",2010-04-29,4.63,"A"
"USGS","02087275",2010-04-30,4.59,"A"
"USGS","02087275",2010-05-01,4.53,"A"
"USGS","02087275",2010-05-02,4.5,"A"
"USGS","02087275",2010-05-03,4.49,"A"
"USGS","02087275",2010-05-04,4.46,"A"
"USGS","02087275",2010-05-05,4.44,"A"
"USGS","02087275",2010-05-06,4.42,"A"
"USGS","02087275",2010-05-07,4.4,"A"
"USGS","02087275",2010-05-08,4.37,"A"
"USGS","02087275",2010-05-09,4.35,"A"
"USGS","02087275",2010-05-10,4.31,"A"
"USGS","02087275",2010-05-11,4.3,"A"
"USGS","02087275",2010-05-12,4.31,"A"
"USGS","02087275",2010-05-13,4.31,"A"
"USGS","02087275",2010-05-14,4.31,"A"
"USGS","02087275",2010-05-15,4.3,"A"
"USGS","02087275",2010-05-16,4.52,"A"
"USGS","02087275",2010-05-17,6.23,"A"
"USGS","02087275",2010-05-18,7.47,"A"
"USGS","02087275",2010-05-19,6.9,"A"
"USGS","02087275",2010-05-20,6.2,"A"
"USGS","02087275",2010-05-21,5.68,"A"
"USGS","02087275",2010-05-22,5.81,"A"
"USGS","02087275",2010-05-23,8.42,"A"
"USGS","02087275",2010-05-24,7.31,"A"
"USGS","02087275",2010-05-25,6.3,"A"
"USGS","02087275",2010-05-26,5.82,"A"
"USGS","02087275",2010-05-27,5.48,"A"
"USGS","02087275",2010-05-28,5.36,"A"
"USGS","02087275",2010-05-29,6.41,"A"
"USGS","02087275",2010-05-30,5.56,"A"
"USGS","02087275",2010-05-31,5.33,"A"
"USGS","02087275",2010-06-01,5.49,"A"
"USGS","02087275",2010-06-02,5.71,"A"
"USGS","02087275",2010-06-03,5.59,"A"
"USGS","02087275",2010-06-04,5.14,"A"
"USGS","02087275",2010-06-05,4.94,"A"
"USGS","02087275",2010-06-06,4.8,"A"
"USGS","02087275",2010-06-07,4.75,"A"
"USGS","02087275",2010-06-08,4.64,"A"
"USGS","02087275",2010-06-09,4.57,"A"
"USGS","02087275",2010-06-10,4.59,"A"
"USGS","02087275",2010-06-11,4.5,"A"
"USGS","02087275",2010-06-12,4.41,"A"
"USGS","02087275",2010-06-13,5.33,"A"
"USGS","02087275",2010-06-14,5.44,"A"
"USGS","02087275",2010-06-15,4.9,"A"
"USGS","02087275",2010-06-16,4.89,"A"
"USGS","02087275",2010-06-17,4.9,"A"
"USGS","02087275",2010-06-18,4.72,"A"
"USGS","02087275",2010-06-19,4.59,"A"
"USGS","02087275",2010-06-20,4.51,"A"
"USGS","02087275",2010-06-21,4.46,"A"
"USGS","02087275",2010-06-22,4.4,"A"
"USGS","02087275",2010-06-23,4.53,"A"
"USGS","02087275",2010-06-24,4.48,"A"
"USGS","02087275",2010-06-25,4.38,"A"
"USGS","02087275",2010-06-26,4.32,"A"
"USGS","02087275",2010-06-27,4.31,"A"
"USGS","02087275",2010-06-28,4.29,"A"
"USGS","02087275",2010-06-29,4.36,"A"
"USGS","02087275",2010-06-30,4.54,"A"
"USGS","02087275",2010-07-01,4.37,"A"
"USGS","02087275",2010-07-02,4.31,"A"
"USGS","02087275",2010-07-03,4.28,"A"
"USGS","02087275",2010-07-04,4.25,"A"
"USGS","02087275",2010-07-05,4.24,"A"
"USGS","02087275",2010-07-06,4.25,"A"
"USGS","02087275",2010-07-07,4.25,"A"
"USGS","02087275",2010-07-08,4.25,"A"
"USGS","02087275",2010-07-09,4.25,"A"
"USGS","02087275",2010-07-10,4.79,"A"
"USGS","02087275",2010-07-11,4.51,"A"
"USGS","02087275",2010-07-12,4.4,"A"
"USGS","02087275",2010-07-13,4.47,"A"
"USGS","02087275",2010-07-14,4.78,"A"
"USGS","02087275",2010-07-15,4.58,"A"
"USGS","02087275",2010-07-16,4.45,"A"
"USGS","02087275",2010-07-17,4.82,"A"
"USGS","02087275",2010-07-18,4.88,"A"
"USGS","02087275",2010-07-19,4.65,"A"
"USGS","02087275",2010-07-20,4.58,"A"
"USGS","02087275",2010-07-21,4.85,"A"
"USGS","02087275",2010-07-22,4.6,"A"
"USGS","02087275",2010-07-23,4.48,"A"
"USGS","02087275",2010-07-24,4.4,"A"
"USGS","02087275",2010-07-25,4.37,"A"
"USGS","02087275",2010-07-26,4.43,"A"
"USGS","02087275",2010-07-27,4.46,"A"
"USGS","02087275",2010-07-28,4.5,"A"
"USGS","02087275",2010-07-29,4.63,"A"
"USGS","02087275",2010-07-30,5.46,"A"
"USGS","02087275",2010-07-31,4.86,"A"
"USGS","02087275",2010-08-01,4.85,"A"
"USGS","02087275",2010-08-02,4.8,"A"
"USGS","02087275",2010-08-03,4.67,"A"
"USGS","02087275",2010-08-04,4.58,"A"
"USGS","02087275",2010-08-05,6.47,"A"
"USGS","02087275",2010-08-06,7.07,"A"
"USGS","02087275",2010-08-07,5.94,"A"
"USGS","02087275",2010-08-08,5.48,"A"
"USGS","02087275",2010-08-09,5.21,"A"
"USGS","02087275",2010-08-10,4.98,"A"
"USGS","02087275",2010-08-11,4.8,"A"
"USGS","02087275",2010-08-12,4.79,"A"
"USGS","02087275",2010-08-13,4.67,"A"
"USGS","02087275",2010-08-14,4.53,"A"
"USGS","02087275",2010-08-15,4.44,"A"
"USGS","02087275",2010-08-16,4.4,"A"
"USGS","02087275",2010-08-17,4.34,"A"
"USGS","02087275",2010-08-18,4.75,"A"
"USGS","02087275",2010-08-19,5.19,"A"
"USGS","02087275",2010-08-20,5.7,"A"
"USGS","02087275",2010-08-21,5.4,"A"
"USGS","02087275",2010-08-22,5.14,"A"
"USGS","02087275",2010-08-23,5.87,"A"
"USGS","02087275",2010-08-24,6.25,"A"
"USGS","02087275",2010-08-25,5.9,"A"
"USGS","02087275",2010-08-26,5.48,"A"
"USGS","02087275",2010-08-27,5.2,"A"
"USGS","02087275",2010-08-28,4.96,"A"
"USGS","02087275",2010-08-29,4.8,"A"
"USGS","02087275",2010-08-30,4.68,"A"
"USGS","02087275",2010-08-31,4.56,"A"
"USGS","02087275",2010-09-01,4.47,"A"
"USGS","02087275",2010-09-02,4.4,"A"
"USGS","02087275",2010-09-03,4.34,"A"
"USGS","02087275",2010-09-04,4.29,"A"
"USGS","02087275",2010-09-05,4.24,"A"
"USGS","02087275",2010-09-06,4.22,"A"
"USGS","02087275",2010-09-07,4.23,"A"
"USGS","02087275",2010-09-08,4.22,"A"
"USGS","02087275",2010-09-09,4.21,"A"
"USGS","02087275",2010-09-10,4.22,"A"
"USGS","02087275",2010-09-11,4.25,"A"
"USGS","02087275",2010-09-12,4.27,"A"
"USGS","02087275",2010-09-13,4.27,"A"
"USGS","02087275",2010-09-14,4.25,"A"
"USGS","02087275",2010-09-15,4.23,"A"
"USGS","02087275",2010-09-16,4.24,"A"
"USGS","02087275",2010-09-17,4.24,"A"
"USGS","02087275",2010-09-18,4.24,"A"
"USGS","02087275",2010-09-19,4.24,"A"
"USGS","02087275",2010-09-20,4.25,"A"
"USGS","02087275",2010-09-21,4.24,"A"
"USGS","02087275",2010-09-22,4.22,"A"
"USGS","02087275",2010-09-23,4.2,"A"
"USGS","02087275",2010-09-24,4.2,"A"
"USGS","02087275",2010-09-25,4.19,"A"
"USGS","02087275",2010-09-26,4.98,"A"
"USGS","02087275",2010-09-27,6.97,"A"
"USGS","02087275",2010-09-28,6.12,"A"
"USGS","02087275",2010-09-29,6.75,"A"
"USGS","02087275",2010-09-30,11.86,"A"
"USGS","02087275",2010-10-01,9.39,"A"
"USGS","02087275",2010-10-02,7.41,"A"
"USGS","02087275",2010-10-03,6.25,"A"
"USGS","02087275",2010-10-04,5.67,"A"
"USGS","02087275",2010-10-05,5.34,"A"
"USGS","02087275",2010-10-06,5.12,"A"
"USGS","02087275",2010-10-07,4.94,"A"
"USGS","02087275",2010-10-08,4.8,"A"
"USGS","02087275",2010-10-09,4.69,"A"
"USGS","02087275",2010-10-10,4.61,"A"
"USGS","02087275",2010-10-11,4.57,"A"
"USGS","02087275",2010-10-12,4.52,"A"
"USGS","02087275",2010-10-13,4.47,"A"
"USGS","02087275",2010-10-14,5.32,"A"
"USGS","02087275",2010-10-15,5.44,"A"
"USGS","02087275",2010-10-16,5.18,"A"
"USGS","02087275",2010-10-17,5,"A"
"USGS","02087275",2010-10-18,4.86,"A"
"USGS","02087275",2010-10-19,4.74,"A"
"USGS","02087275",2010-10-20,4.66,"A"
"USGS","02087275",2010-10-21,4.64,"A"
"USGS","02087275",2010-10-22,4.58,"A"
"USGS","02087275",2010-10-23,4.49,"A"
"USGS","02087275",2010-10-24,4.46,"A"
"USGS","02087275",2010-10-25,4.52,"A"
"USGS","02087275",2010-10-26,5.43,"A"
"USGS","02087275",2010-10-27,5.3,"A"
"USGS","02087275",2010-10-28,5.4,"A"
"USGS","02087275",2010-10-29,5.22,"A"
"USGS","02087275",2010-10-30,5,"A"
"USGS","02087275",2010-10-31,4.85,"A"
"USGS","02087275",2010-11-01,4.73,"A"
"USGS","02087275",2010-11-02,4.63,"A"
"USGS","02087275",2010-11-03,4.56,"A"
"USGS","02087275",2010-11-04,5.01,"A"
"USGS","02087275",2010-11-05,5.45,"A"
"USGS","02087275",2010-11-06,5.23,"A"
"USGS","02087275",2010-11-07,5.09,"A"
"USGS","02087275",2010-11-08,4.96,"A"
"USGS","02087275",2010-11-09,4.84,"A"
"USGS","02087275",2010-11-10,4.74,"A"
"USGS","02087275",2010-11-11,4.66,"A"
"USGS","02087275",2010-11-12,4.61,"A"
"USGS","02087275",2010-11-13,4.54,"A"
"USGS","02087275",2010-11-14,4.51,"A"
"USGS","02087275",2010-11-15,4.51,"A"
"USGS","02087275",2010-11-16,4.53,"A"
"USGS","02087275",2010-11-17,5.26,"A"
"USGS","02087275",2010-11-18,5.01,"A"
"USGS","02087275",2010-11-19,4.84,"A"
"USGS","02087275",2010-11-20,4.74,"A"
"USGS","02087275",2010-11-21,4.66,"A"
"USGS","02087275",2010-11-22,4.63,"A"
"USGS","02087275",2010-11-23,4.57,"A"
"USGS","02087275",2010-11-24,4.54,"A"
"USGS","02087275",2010-11-25,4.5,"A"
"USGS","02087275",2010-11-26,4.48,"A"
"USGS","02087275",2010-11-27,4.47,"A"
"USGS","02087275",2010-11-28,4.45,"A"
"USGS","02087275",2010-11-29,4.45,"A"
"USGS","02087275",2010-11-30,4.43,"A"
"USGS","02087275",2010-12-01,4.78,"A"
"USGS","02087275",2010-12-02,4.76,"A"
"USGS","02087275",2010-12-03,4.64,"A"
"USGS","02087275",2010-12-04,4.63,"A"
"USGS","02087275",2010-12-05,4.75,"A"
"USGS","02087275",2010-12-06,4.74,"A"
"USGS","02087275",2010-12-07,4.67,"A"
"USGS","02087275",2010-12-08,4.63,"A"
"USGS","02087275",2010-12-09,4.56,"A"
"USGS","02087275",2010-12-10,4.51,"A"
"USGS","02087275",2010-12-11,4.53,"A"
"USGS","02087275",2010-12-12,4.89,"A"
"USGS","02087275",2010-12-13,5.31,"A"
"USGS","02087275",2010-12-14,5.07,"A"
"USGS","02087275",2010-12-15,4.91,"A"
"USGS","02087275",2010-12-16,5.23,"A"
"USGS","02087275",2010-12-17,5.81,"A"
"USGS","02087275",2010-12-18,5.54,"A"
"USGS","02087275",2010-12-19,5.33,"A"
"USGS","02087275",2010-12-20,5.16,"A"
"USGS","02087275",2010-12-21,5.02,"A"
"USGS","02087275",2010-12-22,4.9,"A"
"USGS","02087275",2010-12-23,4.81,"A"
"USGS","02087275",2010-12-24,4.72,"A"
"USGS","02087275",2010-12-25,4.65,"A"
"USGS","02087275",2010-12-26,4.82,"A"
"USGS","02087275",2010-12-27,5,"A"
"USGS","02087275",2010-12-28,4.96,"A"
"USGS","02087275",2010-12-29,4.89,"A"
"USGS","02087275",2010-12-30,4.87,"A"
"USGS","02087275",2010-12-31,4.83,"A"
"USGS","02087275",2011-01-01,4.89,"A"
"USGS","02087275",2011-01-02,5.58,"A"
"USGS","02087275",2011-01-03,5.67,"A"
"USGS","02087275",2011-01-04,5.44,"A"
"USGS","02087275",2011-01-05,5.27,"A"
"USGS","02087275",2011-01-06,5.22,"A"
"USGS","02087275",2011-01-07,5.13,"A"
"USGS","02087275",2011-01-08,5.02,"A"
"USGS","02087275",2011-01-09,4.9,"A"
"USGS","02087275",2011-01-10,4.81,"A"
"USGS","02087275",2011-01-11,4.85,"A"
"USGS","02087275",2011-01-12,4.88,"A"
"USGS","02087275",2011-01-13,4.84,"A"
"USGS","02087275",2011-01-14,4.76,"A"
"USGS","02087275",2011-01-15,4.71,"A"
"USGS","02087275",2011-01-16,4.69,"A"
"USGS","02087275",2011-01-17,4.67,"A"
"USGS","02087275",2011-01-18,4.67,"A"
"USGS","02087275",2011-01-19,4.65,"A"
"USGS","02087275",2011-01-20,4.62,"A"
"USGS","02087275",2011-01-21,4.6,"A"
"USGS","02087275",2011-01-22,4.55,"A"
"USGS","02087275",2011-01-23,4.53,"A"
"USGS","02087275",2011-01-24,4.54,"A"
"USGS","02087275",2011-01-25,4.54,"A"
"USGS","02087275",2011-01-26,5.12,"A"
"USGS","02087275",2011-01-27,5.18,"A"
"USGS","02087275",2011-01-28,5.04,"A"
"USGS","02087275",2011-01-29,4.95,"A"
"USGS","02087275",2011-01-30,4.86,"A"
"USGS","02087275",2011-01-31,4.8,"A"
"USGS","02087275",2011-02-01,4.73,"A"
"USGS","02087275",2011-02-02,4.9,"A"
"USGS","02087275",2011-02-03,4.87,"A"
"USGS","02087275",2011-02-04,5.08,"A"
"USGS","02087275",2011-02-05,6.86,"A"
"USGS","02087275",2011-02-06,7.02,"A"
"USGS","02087275",2011-02-07,6.41,"A"
"USGS","02087275",2011-02-08,5.91,"A"
"USGS","02087275",2011-02-09,5.53,"A"
"USGS","02087275",2011-02-10,5.3,"A"
"USGS","02087275",2011-02-11,5.13,"A"
"USGS","02087275",2011-02-12,4.99,"A"
"USGS","02087275",2011-02-13,4.89,"A"
"USGS","02087275",2011-02-14,4.83,"A"
"USGS","02087275",2011-02-15,4.74,"A"
"USGS","02087275",2011-02-16,4.69,"A"
"USGS","02087275",2011-02-17,4.66,"A"
"USGS","02087275",2011-02-18,4.64,"A"
"USGS","02087275",2011-02-19,4.61,"A"
"USGS","02087275",2011-02-20,4.56,"A"
"USGS","02087275",2011-02-21,4.55,"A"
"USGS","02087275",2011-02-22,4.53,"A"
"USGS","02087275",2011-02-23,4.5,"A"
"USGS","02087275",2011-02-24,4.5,"A"
"USGS","02087275",2011-02-25,4.55,"A"
"USGS","02087275",2011-02-26,4.54,"A"
"USGS","02087275",2011-02-27,4.52,"A"
"USGS","02087275",2011-02-28,4.78,"A"
"USGS","02087275",2011-03-01,5.66,"A"
"USGS","02087275",2011-03-02,5.31,"A"
"USGS","02087275",2011-03-03,5.14,"A"
"USGS","02087275",2011-03-04,5,"A"
"USGS","02087275",2011-03-05,4.9,"A"
"USGS","02087275",2011-03-06,5.56,"A"
"USGS","02087275",2011-03-07,6.11,"A"
"USGS","02087275",2011-03-08,5.57,"A"
"USGS","02087275",2011-03-09,5.37,"A"
"USGS","02087275",2011-03-10,5.9,"A"
"USGS","02087275",2011-03-11,6.19,"A"
"USGS","02087275",2011-03-12,5.79,"A"
"USGS","02087275",2011-03-13,5.51,"A"
"USGS","02087275",2011-03-14,5.29,"A"
"USGS","02087275",2011-03-15,5.11,"A"
"USGS","02087275",2011-03-16,5.06,"A"
"USGS","02087275",2011-03-17,4.99,"A"
"USGS","02087275",2011-03-18,4.9,"A"
"USGS","02087275",2011-03-19,4.81,"A"
"USGS","02087275",2011-03-20,4.74,"A"
"USGS","02087275",2011-03-21,4.69,"A"
"USGS","02087275",2011-03-22,4.66,"A"
"USGS","02087275",2011-03-23,4.61,"A"
"USGS","02087275",2011-03-24,5.13,"A"
"USGS","02087275",2011-03-25,4.95,"A"
"USGS","02087275",2011-03-26,4.86,"A"
"USGS","02087275",2011-03-27,5.34,"A"
"USGS","02087275",2011-03-28,5.25,"A"
"USGS","02087275",2011-03-29,5.12,"A"
"USGS","02087275",2011-03-30,6.23,"A"
"USGS","02087275",2011-03-31,6.89,"A"
"USGS","02087275",2011-04-01,6.31,"A"
"USGS","02087275",2011-04-02,5.82,"A"
"USGS","02087275",2011-04-03,5.46,"A"
"USGS","02087275",2011-04-04,5.25,"A"
"USGS","02087275",2011-04-05,5.47,"A"
"USGS","02087275",2011-04-06,5.51,"A"
"USGS","02087275",2011-04-07,5.29,"A"
"USGS","02087275",2011-04-08,5.13,"A"
"USGS","02087275",2011-04-09,5.48,"A"
"USGS","02087275",2011-04-10,7.72,"A"
"USGS","02087275",2011-04-11,6.7,"A"
"USGS","02087275",2011-04-12,6.12,"A"
"USGS","02087275",2011-04-13,5.75,"A"
"USGS","02087275",2011-04-14,5.39,"A"
"USGS","02087275",2011-04-15,5.17,"A"
"USGS","02087275",2011-04-16,6.71,"A"
"USGS","02087275",2011-04-17,7.33,"A"
"USGS","02087275",2011-04-18,6.01,"A"
"USGS","02087275",2011-04-19,5.53,"A"
"USGS","02087275",2011-04-20,5.28,"A"
"USGS","02087275",2011-04-21,5.09,"A"
"USGS","02087275",2011-04-22,5.1,"A"
"USGS","02087275",2011-04-23,5.35,"A"
"USGS","02087275",2011-04-24,5.2,"A"
"USGS","02087275",2011-04-25,5.05,"A"
"USGS","02087275",2011-04-26,4.96,"A"
"USGS","02087275",2011-04-27,4.93,"A"
"USGS","02087275",2011-04-28,4.95,"A"
"USGS","02087275",2011-04-29,4.83,"A"
"USGS","02087275",2011-04-30,4.71,"A"
"USGS","02087275",2011-05-01,4.62,"A"
"USGS","02087275",2011-05-02,4.59,"A"
"USGS","02087275",2011-05-03,4.55,"A"
"USGS","02087275",2011-05-04,5.08,"A"
"USGS","02087275",2011-05-05,5.21,"A"
"USGS","02087275",2011-05-06,5.04,"A"
"USGS","02087275",2011-05-07,4.94,"A"
"USGS","02087275",2011-05-08,4.91,"A"
"USGS","02087275",2011-05-09,4.9,"A"
"USGS","02087275",2011-05-10,4.8,"A"
"USGS","02087275",2011-05-11,4.93,"A"
"USGS","02087275",2011-05-12,4.81,"A"
"USGS","02087275",2011-05-13,4.96,"A"
"USGS","02087275",2011-05-14,6.21,"A"
"USGS","02087275",2011-05-15,6.27,"A"
"USGS","02087275",2011-05-16,5.83,"A"
"USGS","02087275",2011-05-17,5.48,"A"
"USGS","02087275",2011-05-18,5.35,"A"
"USGS","02087275",2011-05-19,5.18,"A"
"USGS","02087275",2011-05-20,5.02,"A"
"USGS","02087275",2011-05-21,4.87,"A"
"USGS","02087275",2011-05-22,4.74,"A"
"USGS","02087275",2011-05-23,4.82,"A"
"USGS","02087275",2011-05-24,4.69,"A"
"USGS","02087275",2011-05-25,4.6,"A"
"USGS","02087275",2011-05-26,4.54,"A"
"USGS","02087275",2011-05-27,5.81,"A"
"USGS","02087275",2011-05-28,7.49,"A"
"USGS","02087275",2011-05-29,6.41,"A"
"USGS","02087275",2011-05-30,5.78,"A"
"USGS","02087275",2011-05-31,5.42,"A"
"USGS","02087275",2011-06-01,5.15,"A"
"USGS","02087275",2011-06-02,4.95,"A"
"USGS","02087275",2011-06-03,4.77,"A"
"USGS","02087275",2011-06-04,4.63,"A"
"USGS","02087275",2011-06-05,4.54,"A"
"USGS","02087275",2011-06-06,4.48,"A"
"USGS","02087275",2011-06-07,4.46,"A"
"USGS","02087275",2011-06-08,4.43,"A"
"USGS","02087275",2011-06-09,4.36,"A"
"USGS","02087275",2011-06-10,4.35,"A"
"USGS","02087275",2011-06-11,4.64,"A"
"USGS","02087275",2011-06-12,4.49,"A"
"USGS","02087275",2011-06-13,4.48,"A"
"USGS","02087275",2011-06-14,4.4,"A"
"USGS","02087275",2011-06-15,4.35,"A"
"USGS","02087275",2011-06-16,4.35,"A"
"USGS","02087275",2011-06-17,4.34,"A"
"USGS","02087275",2011-06-18,4.42,"A"
"USGS","02087275",2011-06-19,4.46,"A"
"USGS","02087275",2011-06-20,4.41,"A"
"USGS","02087275",2011-06-21,4.36,"A"
"USGS","02087275",2011-06-22,4.34,"A"
"USGS","02087275",2011-06-23,4.32,"A"
"USGS","02087275",2011-06-24,4.31,"A"
"USGS","02087275",2011-06-25,4.29,"A"
"USGS","02087275",2011-06-26,4.28,"A"
"USGS","02087275",2011-06-27,4.32,"A"
"USGS","02087275",2011-06-28,4.34,"A"
"USGS","02087275",2011-06-29,4.39,"A"
"USGS","02087275",2011-06-30,4.34,"A"
"USGS","02087275",2011-07-01,4.31,"A"
"USGS","02087275",2011-07-02,4.28,"A"
"USGS","02087275",2011-07-03,4.24,"A"
"USGS","02087275",2011-07-04,4.35,"A"
"USGS","02087275",2011-07-05,4.93,"A"
"USGS","02087275",2011-07-06,4.64,"A"
"USGS","02087275",2011-07-07,4.47,"A"
"USGS","02087275",2011-07-08,4.78,"A"
"USGS","02087275",2011-07-09,5,"A"
"USGS","02087275",2011-07-10,5.05,"A"
"USGS","02087275",2011-07-11,4.94,"A"
"USGS","02087275",2011-07-12,4.83,"A"
"USGS","02087275",2011-07-13,4.66,"A"
"USGS","02087275",2011-07-14,4.57,"A"
"USGS","02087275",2011-07-15,4.41,"A"
"USGS","02087275",2011-07-16,4.31,"A"
"USGS","02087275",2011-07-17,4.27,"A"
"USGS","02087275",2011-07-18,4.26,"A"
"USGS","02087275",2011-07-19,4.26,"A"
"USGS","02087275",2011-07-20,4.25,"A"
"USGS","02087275",2011-07-21,4.39,"A"
"USGS","02087275",2011-07-22,4.32,"A"
"USGS","02087275",2011-07-23,4.34,"A"
"USGS","02087275",2011-07-24,4.26,"A"
"USGS","02087275",2011-07-25,4.8,"A"
"USGS","02087275",2011-07-26,4.68,"A"
"USGS","02087275",2011-07-27,4.5,"A"
"USGS","02087275",2011-07-28,4.38,"A"
"USGS","02087275",2011-07-29,4.31,"A"
"USGS","02087275",2011-07-30,4.52,"A"
"USGS","02087275",2011-07-31,7.82,"A"
"USGS","02087275",2011-08-01,6.96,"A"
